Datetime,load,temperature,humidity,rain,wind10,wind100,radiation,cloud_cover,Week_day,hour,day_of_week,month,year,day_of_year,is_summer,is_monsoon,is_holiday,load_lag_24,load_lag_48,load_lag_168,load_roll_mean_24,load_roll_mean_168,load_roll_std_24
2022-11-28 11:00:00,14015.52,26.9,77.0,0.4,11.0,14.8,205.0,35.0,0,11,0,11,2022,332,0,1,0,12964.63,14910.72,13531.94,11659.536666666667,12493.98601190476,1392.8112591125239
2022-11-28 12:00:00,13934.67,27.1,73.0,0.0,9.3,13.5,103.0,62.0,0,12,0,11,2022,332,0,1,0,12825.38,14665.99,13453.4,11703.323749999998,12496.864464285714,1450.9308426118448
2022-11-28 13:00:00,13484.54,26.1,78.0,0.0,6.2,12.2,5.0,89.0,0,13,0,11,2022,332,0,1,0,12466.22,14173.91,13064.91,11749.544166666667,12499.729166666666,1504.893917165421
2022-11-28 14:00:00,13240.4,25.5,82.0,0.0,4.8,11.7,0.0,84.0,0,14,0,11,2022,332,0,1,0,12236.71,13999.13,12962.61,11791.974166666667,12502.226964285714,1539.9267362329172
2022-11-28 15:00:00,13219.9,25.2,85.0,0.0,1.3,2.5,0.0,31.0,0,15,0,11,2022,332,0,1,0,11878.51,13676.38,12866.38,11833.794583333334,12503.880476190476,1565.9388462906304
2022-11-28 16:00:00,13471.34,24.7,87.0,0.0,6.3,9.9,0.0,29.0,0,16,0,11,2022,332,0,1,0,11620.74,13862.84,13161.9,11889.685833333331,12505.984761904761,1591.3365945042692
2022-11-28 17:00:00,13952.6,23.9,92.0,0.0,6.4,11.2,0.0,17.0,0,17,0,11,2022,332,0,1,0,11749.27,14164.25,13597.13,11966.794166666667,12507.826666666666,1622.2729756250114
2022-11-28 18:00:00,14433.98,23.5,93.0,0.0,7.0,11.3,0.0,42.0,0,18,0,11,2022,332,0,1,0,12249.51,14453.11,13935.03,12058.59958333333,12509.94255952381,1671.0388774275145
2022-11-28 19:00:00,13917.91,23.1,94.0,0.0,9.2,16.8,0.0,44.0,0,19,0,11,2022,332,0,1,0,11875.5,13910.52,13464.6,12149.61916666667,12512.912499999999,1739.961108693229
2022-11-28 20:00:00,13206.17,23.0,94.0,0.1,5.8,10.6,0.0,49.0,0,20,0,11,2022,332,0,1,0,11523.11,13262.0,12715.38,12234.719583333334,12515.610773809523,1775.5536599620543
2022-11-28 21:00:00,12685.09,22.8,95.0,0.0,6.5,11.4,0.0,51.0,0,21,0,11,2022,332,0,1,0,11154.19,12694.85,11988.95,12304.847083333332,12518.532142857142,1779.4587270475022
2022-11-28 22:00:00,12056.82,22.5,96.0,0.0,5.2,10.1,0.0,54.0,0,22,0,11,2022,332,0,1,0,10667.7,12071.7,11139.95,12368.634583333333,12522.675833333333,1763.7880181414748
2022-11-28 23:00:00,11473.85,22.2,98.0,0.0,5.1,11.0,0.0,94.0,0,23,0,11,2022,332,0,1,0,10300.64,11583.62,10562.99,12426.514583333335,12528.133392857144,1727.9726194188297
2022-11-29 00:00:00,11007.47,23.0,97.0,0.0,5.1,11.7,0.0,87.0,0,0,1,11,2022,333,0,1,0,10127.8,11325.25,10294.67,12475.398333333333,12533.555178571429,1681.178827483916
2022-11-29 01:00:00,10853.45,23.1,96.0,0.4,4.5,13.0,1.0,100.0,0,1,1,11,2022,333,0,1,0,9905.39,11025.78,10226.58,12512.051250000002,12537.798035714288,1636.774199394407
2022-11-29 02:00:00,10793.41,24.2,91.0,0.3,6.5,9.9,70.0,100.0,0,2,1,11,2022,333,0,1,0,9759.34,10841.37,10069.84,12551.55375,12541.529404761905,1581.6407197916985
2022-11-29 03:00:00,10669.31,25.4,86.0,0.3,6.1,8.2,229.0,100.0,0,3,1,11,2022,333,0,1,0,9722.17,10710.43,9953.33,12594.64,12545.836369047618,1514.948227713627
2022-11-29 04:00:00,10615.82,27.1,76.0,0.1,8.8,11.6,382.0,100.0,0,4,1,11,2022,333,0,1,0,9687.59,10525.8,9949.25,12634.104166666666,12550.098154761903,1447.7118478030518
2022-11-29 05:00:00,10899.43,28.0,69.0,0.1,9.0,11.3,443.0,100.0,0,5,1,11,2022,333,0,1,0,10275.26,10758.68,10462.6,12672.780416666668,12554.065833333334,1376.2050127814002
2022-11-29 06:00:00,12329.17,29.2,63.0,0.1,8.2,10.5,578.0,100.0,0,6,1,11,2022,333,0,1,0,11664.6,11377.49,12017.55,12698.7875,12556.66601190476,1334.1836808303292
2022-11-29 07:00:00,14022.81,30.1,60.0,0.0,8.7,10.7,699.0,100.0,0,7,1,11,2022,333,0,1,0,13514.8,12206.05,13909.4,12726.477916666665,12558.520892857141,1318.5916607173542
2022-11-29 08:00:00,14036.6,30.5,58.0,0.0,8.6,10.8,686.0,100.0,0,8,1,11,2022,333,0,1,0,13680.3,12414.29,13754.61,12747.644999999999,12559.195952380953,1335.7623345394948
2022-11-29 09:00:00,13995.03,30.1,59.0,0.0,8.3,10.4,543.0,100.0,0,9,1,11,2022,333,0,1,0,13852.3,12685.22,13460.86,12762.490833333335,12560.874464285715,1348.4979309231853
2022-11-29 10:00:00,14006.92,29.2,64.0,1.0,7.4,9.7,272.0,72.0,0,10,1,11,2022,333,0,1,0,14127.22,12824.6,13505.49,12768.437916666668,12564.054047619047,1353.8173621862106
2022-11-29 11:00:00,13803.72,29.5,62.0,0.2,10.2,13.6,308.0,41.0,0,11,1,11,2022,333,0,1,0,14015.52,12964.63,13399.89,12763.425416666665,12567.038749999998,1348.7810837068873
2022-11-29 12:00:00,13723.85,26.9,79.0,0.8,2.9,6.9,127.0,76.0,0,12,1,11,2022,333,0,1,0,13934.67,12825.38,13106.99,12754.600416666668,12569.442500000001,1340.9023942383803
2022-11-29 13:00:00,13387.4,25.8,83.0,0.1,5.9,9.5,5.0,100.0,0,13,1,11,2022,333,0,1,0,13484.54,12466.22,12711.35,12745.816249999998,12573.114285714288,1333.5058560275345
2022-11-29 14:00:00,13056.33,25.1,87.0,0.1,5.6,9.2,0.0,39.0,0,14,1,11,2022,333,0,1,0,13240.4,12236.71,12520.33,12741.768750000001,12577.138392857143,1331.3117872278835
2022-11-29 15:00:00,13135.7,24.5,86.0,0.0,4.7,13.3,0.0,33.0,0,15,1,11,2022,333,0,1,0,13219.9,11878.51,12540.0,12734.099166666667,12580.328869047618,1328.8422328739139
2022-11-29 16:00:00,13401.65,24.3,86.0,0.0,5.6,15.0,0.0,27.0,0,16,1,11,2022,333,0,1,0,13471.34,11620.74,12978.97,12730.590833333334,12583.87470238095,1327.6144675940307
2022-11-29 17:00:00,13833.8,23.9,87.0,0.0,6.0,15.6,0.0,55.0,0,17,1,11,2022,333,0,1,0,13952.6,11749.27,13652.29,12727.687083333332,12586.390654761904,1325.999093873175
2022-11-29 18:00:00,14312.48,23.5,88.0,0.0,7.1,16.8,0.0,6.0,0,18,1,11,2022,333,0,1,0,14433.98,12249.51,14368.06,12722.737083333333,12587.471071428572,1321.4415514703937
2022-11-29 19:00:00,13823.79,23.1,89.0,0.0,6.9,16.1,0.0,1.0,0,19,1,11,2022,333,0,1,0,13917.91,11875.5,13772.04,12717.674583333333,12587.140238095239,1314.8167987512816
2022-11-29 20:00:00,13128.5,22.5,90.0,0.0,6.9,16.4,0.0,4.0,0,20,1,11,2022,333,0,1,0,13206.17,11523.11,13080.25,12713.752916666666,12587.448273809525,1311.2166782885454
2022-11-29 21:00:00,12485.58,22.2,90.0,0.0,7.0,16.4,0.0,82.0,0,21,1,11,2022,333,0,1,0,12685.09,11154.19,12400.22,12710.516666666668,12587.735476190477,1310.0438140755407
2022-11-29 22:00:00,11802.29,22.0,91.0,0.0,6.5,16.1,0.0,86.0,0,22,1,11,2022,333,0,1,0,12056.82,10667.7,11526.09,12702.20375,12588.243571428573,1310.8449276337783
2022-11-29 23:00:00,11253.12,21.6,91.0,0.0,7.3,16.8,0.0,87.0,0,23,1,11,2022,333,0,1,0,11473.85,10300.64,10899.64,12691.598333333333,12589.88761904762,1317.3071500626895
2022-11-30 00:00:00,10965.19,22.5,85.0,0.0,9.8,19.7,0.0,25.0,0,0,2,11,2022,334,0,1,0,11007.47,10127.8,10536.91,12682.40125,12591.991666666667,1326.9142984493355
2022-11-30 01:00:00,10669.28,22.6,84.0,0.0,10.8,19.6,1.0,38.0,0,1,2,11,2022,334,0,1,0,10853.45,9905.39,10324.53,12680.639583333332,12594.540952380952,1329.260681675394
2022-11-30 02:00:00,10517.58,23.7,80.0,0.0,10.1,17.0,97.0,20.0,0,2,2,11,2022,334,0,1,0,10793.41,9759.34,10291.63,12672.965833333335,12596.593035714284,1340.7495211066046
2022-11-30 03:00:00,10414.52,25.5,71.0,0.0,13.9,19.4,316.0,28.0,0,3,2,11,2022,334,0,1,0,10669.31,9722.17,10219.16,12661.472916666666,12597.937976190477,1358.6246445627837
2022-11-30 04:00:00,10313.51,27.2,61.0,0.0,16.1,21.9,532.0,56.0,0,4,2,11,2022,334,0,1,0,10615.82,9687.59,10247.33,12650.856666666667,12599.100833333334,1375.7556134016988
2022-11-30 05:00:00,10777.01,28.7,53.0,0.0,16.4,21.9,711.0,55.0,0,5,2,11,2022,334,0,1,0,10899.43,10275.26,10784.48,12638.260416666666,12599.494761904763,1396.426929745233
2022-11-30 06:00:00,12243.38,29.9,47.0,0.0,17.0,22.5,830.0,99.0,0,6,2,11,2022,334,0,1,0,12329.17,11664.6,12221.52,12633.159583333334,12599.45029761905,1403.2615016191364
2022-11-30 07:00:00,14027.94,30.6,44.0,0.0,16.6,21.8,881.0,40.0,0,7,2,11,2022,334,0,1,0,14022.81,13514.8,14128.5,12629.585000000001,12599.580416666668,1404.1785027987812
2022-11-30 08:00:00,13881.66,31.0,44.0,0.0,15.8,20.9,853.0,67.0,0,8,2,11,2022,334,0,1,0,14036.6,13680.3,13886.09,12629.798750000002,12598.981845238097,1404.4001793505038
2022-11-30 09:00:00,13969.93,31.0,45.0,0.0,15.3,19.9,744.0,76.0,0,9,2,11,2022,334,0,1,0,13995.03,13852.3,13479.67,12623.342916666666,12598.955476190476,1397.9936466843733
2022-11-30 10:00:00,14343.71,30.6,47.0,0.0,13.5,18.1,581.0,87.0,0,10,2,11,2022,334,0,1,0,14006.92,14127.22,13473.34,12622.297083333333,12601.87369047619,1396.9318632026193
2022-11-30 11:00:00,14353.44,30.0,49.0,0.0,12.8,17.6,355.0,70.0,0,11,2,11,2022,334,0,1,0,13803.72,14015.52,13367.57,12636.330000000002,12607.054464285713,1413.0445723947994
2022-11-30 12:00:00,14245.66,28.1,55.0,0.0,9.8,17.9,138.0,12.0,0,12,2,11,2022,334,0,1,0,13723.85,13934.67,13307.24,12659.235,12612.922738095238,1437.0419522122102
2022-11-30 13:00:00,13860.35,26.2,62.0,0.0,8.5,18.9,6.0,80.0,0,13,2,11,2022,334,0,1,0,13387.4,13484.54,13068.84,12680.977083333333,12618.50857142857,1457.649300452274
2022-11-30 14:00:00,13543.91,25.0,66.0,0.0,8.4,19.9,0.0,4.0,0,14,2,11,2022,334,0,1,0,13056.33,13240.4,12914.32,12700.683333333334,12623.219940476192,1470.7528563104738
2022-11-30 15:00:00,13542.56,24.1,69.0,0.0,8.4,20.2,0.0,2.0,0,15,2,11,2022,334,0,1,0,13135.7,13219.9,12897.2,12720.999166666666,12626.9675,1479.2222140411525
2022-11-30 16:00:00,13731.14,23.2,72.0,0.0,6.6,18.2,0.0,0.0,0,16,2,11,2022,334,0,1,0,13401.65,13471.34,13320.16,12737.951666666668,12630.80892857143,1486.4950075720815
2022-11-30 17:00:00,14144.15,22.4,75.0,0.0,6.6,17.4,0.0,3.0,0,17,2,11,2022,334,0,1,0,13833.8,13952.6,14004.23,12751.680416666668,12633.255238095237,1494.3917546338714
2022-11-30 18:00:00,14466.25,22.2,76.0,0.0,6.1,17.1,0.0,39.0,0,18,2,11,2022,334,0,1,0,14312.48,14433.98,14493.76,12764.611666666666,12634.088095238094,1505.4643947639345
2022-11-30 19:00:00,13893.91,21.9,79.0,0.0,5.3,15.1,0.0,43.0,0,19,2,11,2022,334,0,1,0,13823.79,13917.91,13926.23,12771.018749999997,12633.924345238096,1512.6484322807694
2022-11-30 20:00:00,13218.79,22.0,80.0,0.0,6.2,16.1,0.0,68.0,0,20,2,11,2022,334,0,1,0,13128.5,13206.17,13281.23,12773.940416666666,12633.731964285713,1514.8363955270395
2022-11-30 21:00:00,12572.68,22.2,82.0,0.0,7.0,15.6,0.0,72.0,0,21,2,11,2022,334,0,1,0,12485.58,12685.09,12612.82,12777.7025,12633.360297619047,1515.8669924883607
2022-11-30 22:00:00,11747.64,22.5,87.0,0.2,7.5,14.8,0.0,99.0,0,22,2,11,2022,334,0,1,0,11802.29,12056.82,11805.75,12781.331666666665,12633.12136904762,1515.241343456326
2022-11-30 23:00:00,11269.65,22.5,91.0,0.2,10.2,19.5,0.0,73.0,0,23,2,11,2022,334,0,1,0,11253.12,11473.85,11233.37,12779.054583333333,12632.775476190474,1516.816847147873
2022-12-01 00:00:00,10860.14,23.1,85.0,0.2,9.0,17.6,0.0,67.0,0,0,3,12,2022,335,0,1,0,10965.19,11007.47,10936.01,12779.743333333334,12632.99142857143,1516.097413667086
2022-12-01 01:00:00,10753.17,23.5,87.0,0.0,9.6,16.6,1.0,54.0,0,1,3,12,2022,335,0,1,0,10669.28,10853.45,10800.91,12775.36625,12632.53982142857,1521.705204881707
2022-12-01 02:00:00,10533.13,24.6,84.0,0.0,14.1,19.8,67.0,39.0,0,2,3,12,2022,335,0,1,0,10517.58,10793.41,10695.04,12778.861666666666,12632.255654761902,1516.7453707591567
2022-12-01 03:00:00,10345.53,26.2,75.0,0.0,15.6,20.8,271.0,38.0,0,3,3,12,2022,335,0,1,0,10414.52,10669.31,10475.1,12779.509583333334,12631.291904761905,1515.7403962235053
2022-12-01 04:00:00,10243.12,27.6,69.0,0.1,14.8,19.2,450.0,32.0,0,4,3,12,2022,335,0,1,0,10313.51,10615.82,10434.49,12776.635,12630.520654761904,1520.4785915083692
2022-12-01 05:00:00,10745.54,28.7,64.0,0.1,13.6,17.7,553.0,36.0,0,5,3,12,2022,335,0,1,0,10777.01,10899.43,10873.9,12773.702083333332,12629.381547619048,1525.4960052675544
2022-12-01 06:00:00,12032.19,29.6,61.0,0.1,13.8,18.0,636.0,31.0,0,6,3,12,2022,335,0,1,0,12243.38,12329.17,12243.92,12772.390833333333,12628.617500000002,1527.2993545527208
2022-12-01 07:00:00,13760.16,30.2,58.0,0.2,15.0,19.7,692.0,42.0,0,7,3,12,2022,335,0,1,0,14027.94,14022.81,14023.6,12763.59125,12627.357202380954,1531.0834860870343
2022-12-01 08:00:00,13678.85,29.9,60.0,0.1,14.6,19.5,604.0,40.0,0,8,3,12,2022,335,0,1,0,13881.66,14036.6,13988.2,12752.433749999998,12625.789107142858,1522.420362848662
2022-12-01 09:00:00,13613.88,30.8,57.0,0.1,14.2,18.7,546.0,35.0,0,9,3,12,2022,335,0,1,0,13969.93,13995.03,13798.07,12743.983333333332,12623.947738095236,1516.4309904673428
2022-12-01 10:00:00,13949.15,30.0,59.0,0.1,15.1,20.0,468.0,31.0,0,10,3,12,2022,335,0,1,0,14343.71,14006.92,13942.58,12729.147916666667,12622.851369047621,1505.6190501296644
2022-12-01 11:00:00,14051.19,29.4,62.0,0.0,13.9,19.6,264.0,43.0,0,11,3,12,2022,335,0,1,0,14353.44,13803.72,13876.36,12712.707916666666,12622.890476190476,1489.2885440429939
2022-12-01 12:00:00,13891.7,28.2,67.0,0.0,10.8,18.5,116.0,25.0,0,12,3,12,2022,335,0,1,0,14245.66,13723.85,13653.62,12700.114166666666,12623.931130952382,1476.0298469321508
2022-12-01 13:00:00,13388.57,27.0,73.0,0.0,8.4,17.7,6.0,12.0,0,13,3,12,2022,335,0,1,0,13860.35,13387.4,13390.43,12685.365833333335,12625.348273809524,1461.613448318027
2022-12-01 14:00:00,13299.27,26.2,78.0,0.0,9.0,18.5,0.0,17.0,0,14,3,12,2022,335,0,1,0,13543.91,13056.33,13130.45,12665.708333333334,12625.337202380952,1448.2351081611835
2022-12-01 15:00:00,13145.4,25.7,82.0,0.0,8.6,18.0,0.0,7.0,0,15,3,12,2022,335,0,1,0,13542.56,13135.7,13193.13,12655.515,12626.342083333335,1442.6352981053874
2022-12-01 16:00:00,13426.2,25.2,85.0,0.0,8.8,18.4,0.0,7.0,0,16,3,12,2022,335,0,1,0,13731.14,13401.65,13556.2,12638.966666666667,12626.057976190476,1434.271334798154
2022-12-01 17:00:00,13953.55,24.6,88.0,0.0,7.2,16.3,0.0,3.0,0,17,3,12,2022,335,0,1,0,14144.15,13833.8,14049.37,12626.260833333334,12625.284166666668,1425.4992601555823
2022-12-01 18:00:00,14450.67,23.9,92.0,0.0,4.3,12.2,0.0,20.0,0,18,3,12,2022,335,0,1,0,14466.25,14312.48,14516.28,12618.319166666668,12624.71380952381,1417.1818723483618
2022-12-01 19:00:00,14005.76,23.6,94.0,0.0,4.4,12.1,0.0,66.0,0,19,3,12,2022,335,0,1,0,13893.91,13823.79,14112.34,12617.67,12624.323273809525,1416.301884759885
2022-12-01 20:00:00,13286.14,23.4,95.0,0.0,5.4,13.4,0.0,52.0,0,20,3,12,2022,335,0,1,0,13218.79,13128.5,13486.1,12622.330416666666,12623.688869047619,1420.8606960557256
2022-12-01 21:00:00,12730.67,23.0,97.0,0.0,4.0,12.7,0.0,61.0,0,21,3,12,2022,335,0,1,0,12572.68,12485.58,12831.91,12625.136666666667,12622.498630952377,1422.1558624320207
2022-12-01 22:00:00,11977.19,22.9,97.0,0.0,3.8,11.0,0.0,48.0,0,22,3,12,2022,335,0,1,0,11747.64,11802.29,12156.13,12631.719583333334,12621.896011904764,1422.2681423286247
2022-12-01 23:00:00,11375.56,23.0,96.0,0.1,4.2,11.8,0.0,59.0,0,23,3,12,2022,335,0,1,0,11269.65,11253.12,11556.1,12641.284166666666,12620.830892857144,1416.8257555320258
2022-12-02 00:00:00,10913.39,23.0,95.0,0.2,5.3,12.7,0.0,61.0,0,0,4,12,2022,336,0,1,0,10860.14,10965.19,11120.08,12645.697083333333,12619.756250000002,1412.526261430471
2022-12-02 01:00:00,10810.94,23.5,92.0,0.0,7.0,16.5,1.0,71.0,0,1,4,12,2022,336,0,1,0,10753.17,10669.28,10914.41,12647.915833333334,12618.525952380951,1409.6384933887282
2022-12-02 02:00:00,10628.14,24.8,85.0,0.1,11.5,15.8,85.0,87.0,0,2,4,12,2022,336,0,1,0,10533.13,10517.58,10802.59,12650.322916666666,12617.910059523807,1406.3077631670058
2022-12-02 03:00:00,10511.07,25.9,82.0,0.1,11.5,15.1,203.0,100.0,0,3,4,12,2022,336,0,1,0,10345.53,10414.52,10816.4,12654.281666666664,12616.871666666666,1400.2092522244604
2022-12-02 04:00:00,10489.67,27.4,74.0,0.0,12.3,16.1,355.0,100.0,0,4,4,12,2022,336,0,1,0,10243.12,10313.51,10781.05,12661.179166666667,12615.054226190477,1388.7021940739678
2022-12-02 05:00:00,10984.35,28.6,67.0,0.0,12.3,16.1,419.0,100.0,0,5,4,12,2022,336,0,1,0,10745.54,10777.01,11287.15,12671.452083333335,12613.319821428571,1370.8338650459548
2022-12-02 06:00:00,12352.24,29.5,63.0,0.0,12.8,16.4,476.0,100.0,0,6,4,12,2022,336,0,1,0,12032.19,12243.38,12805.42,12681.402499999998,12611.517440476191,1357.0438779817998
2022-12-02 07:00:00,14048.45,30.0,60.0,0.0,13.1,17.2,456.0,100.0,0,7,4,12,2022,336,0,1,0,13760.16,14027.94,14508.91,12694.737916666665,12608.81994047619,1351.9497848406738
2022-12-02 08:00:00,14143.07,30.3,58.0,0.0,11.3,14.8,405.0,100.0,0,8,4,12,2022,336,0,1,0,13678.85,13881.66,14426.59,12706.75,12606.079107142858,1363.0627007526466
2022-12-02 09:00:00,14156.03,28.6,67.0,0.9,13.7,17.5,553.0,100.0,0,9,4,12,2022,336,0,1,0,13613.88,13969.93,14490.39,12726.0925,12604.391488095238,1380.6374686962113
2022-12-02 10:00:00,14457.92,29.0,66.0,0.1,7.2,9.5,421.0,90.0,0,10,4,12,2022,336,0,1,0,13949.15,14343.71,14684.21,12748.682083333333,12602.401249999999,1400.0929088023302
2022-12-02 11:00:00,14626.73,28.8,67.0,0.7,13.0,17.4,330.0,100.0,0,11,4,12,2022,336,0,1,0,14051.19,14353.44,14581.05,12769.880833333335,12601.054285714286,1422.7280786694794
2022-12-02 12:00:00,14460.14,27.2,76.0,0.9,9.7,18.4,99.0,60.0,0,12,4,12,2022,336,0,1,0,13891.7,14245.66,14412.12,12793.861666666666,12601.326190476193,1449.8561096902986
2022-12-02 13:00:00,14194.42,26.3,81.0,0.0,9.5,19.0,6.0,22.0,0,13,4,12,2022,336,0,1,0,13388.57,13860.35,13861.01,12817.546666666667,12601.612023809523,1473.0281435539307
2022-12-02 14:00:00,13810.38,25.6,84.0,0.0,8.6,18.8,0.0,85.0,0,14,4,12,2022,336,0,1,0,13299.27,13543.91,13673.72,12851.123749999999,12603.59660714286,1495.6215576515015
2022-12-02 15:00:00,13645.69,25.2,87.0,0.0,8.6,18.0,0.0,100.0,0,15,4,12,2022,336,0,1,0,13145.4,13542.56,13435.49,12872.42,12604.41005952381,1505.8838394316342
2022-12-02 16:00:00,13959.88,24.4,91.0,0.1,3.6,8.9,0.0,100.0,0,16,4,12,2022,336,0,1,0,13426.2,13731.14,13648.24,12893.265416666667,12605.66125,1513.2714465227905
2022-12-02 17:00:00,14372.5,23.6,93.0,2.8,6.4,10.2,0.0,100.0,0,17,4,12,2022,336,0,1,0,13953.55,14144.15,14167.63,12915.502083333333,12607.51625,1525.3162318567015
2022-12-02 18:00:00,14884.19,23.4,94.0,0.4,5.9,10.9,0.0,100.0,0,18,4,12,2022,336,0,1,0,14450.67,14466.25,14677.52,12932.958333333334,12608.735714285714,1540.0387787430468
2022-12-02 19:00:00,14349.86,23.2,96.0,0.2,5.3,11.9,0.0,100.0,0,19,4,12,2022,336,0,1,0,14005.76,13893.91,14156.92,12951.021666666667,12609.965892857143,1561.0137817727775
2022-12-02 20:00:00,13694.4,23.0,97.0,0.1,4.5,10.7,0.0,100.0,0,20,4,12,2022,336,0,1,0,13286.14,13218.79,13518.11,12965.359166666667,12611.114345238098,1572.6592656692735
2022-12-02 21:00:00,13056.37,23.0,96.0,0.0,6.7,15.5,0.0,100.0,0,21,4,12,2022,336,0,1,0,12730.67,12572.68,12842.79,12982.37,12612.16369047619,1578.4771164750139
2022-12-02 22:00:00,12348.88,22.9,96.0,0.0,6.8,13.5,0.0,100.0,0,22,4,12,2022,336,0,1,0,11977.19,11747.64,12227.5,12995.940833333334,12613.434999999998,1577.6189165678798
2022-12-02 23:00:00,11779.43,22.8,97.0,0.0,6.0,12.8,0.0,100.0,0,23,4,12,2022,336,0,1,0,11375.56,11269.65,11614.07,13011.427916666667,12614.1575,1568.9840429760125
2022-12-03 00:00:00,11297.54,22.7,97.0,0.1,6.2,13.7,0.0,100.0,1,0,5,12,2022,337,0,1,0,10913.39,10860.14,11165.43,13028.255833333335,12615.141785714284,1552.757855906074
2022-12-03 01:00:00,11046.48,23.4,95.0,0.1,8.8,16.1,1.0,100.0,1,1,5,12,2022,337,0,1,0,10810.94,10753.17,10959.89,13044.262083333333,12615.928154761903,1531.8485715348477
2022-12-03 02:00:00,11078.58,24.2,92.0,0.1,13.9,20.4,50.0,100.0,1,2,5,12,2022,337,0,1,0,10628.14,10533.13,10843.49,13054.076249999998,12616.443571428572,1517.606455779939
2022-12-03 03:00:00,10932.33,25.2,87.0,0.0,14.3,19.9,183.0,100.0,1,3,5,12,2022,337,0,1,0,10511.07,10345.53,10742.93,13072.844583333334,12617.842916666666,1488.812481155296
2022-12-03 04:00:00,10921.05,26.8,80.0,0.1,13.2,17.6,383.0,100.0,1,4,5,12,2022,337,0,1,0,10489.67,10243.12,10881.57,13090.397083333335,12618.970297619046,1459.4915641281316
2022-12-03 05:00:00,11162.48,28.6,71.0,0.1,13.6,18.2,608.0,90.0,1,5,5,12,2022,337,0,1,0,10984.35,10745.54,11073.76,13108.371249999998,12619.205297619046,1428.395133227951
2022-12-03 06:00:00,12241.15,29.9,64.0,0.0,15.6,20.7,702.0,100.0,1,6,5,12,2022,337,0,1,0,12352.24,12032.19,12132.49,13115.793333333333,12619.733392857142,1417.2983407379204
2022-12-03 07:00:00,13878.22,29.9,61.0,0.0,15.3,20.4,421.0,100.0,1,7,5,12,2022,337,0,1,0,14048.45,13760.16,13638.85,13111.164583333333,12620.38017857143,1420.0791244490435
2022-12-03 08:00:00,14081.77,26.6,78.0,1.9,14.5,19.9,270.0,100.0,1,8,5,12,2022,337,0,1,0,14143.07,13678.85,14049.76,13104.071666666665,12621.804999999998,1415.6121918241136
2022-12-03 09:00:00,14200.53,27.6,73.0,0.0,13.5,18.7,300.0,95.0,1,9,5,12,2022,337,0,1,0,14156.03,13613.88,14652.15,13101.5175,12621.995535714286,1413.710060515474
2022-12-03 10:00:00,14231.28,28.6,69.0,0.0,12.5,16.9,439.0,70.0,1,10,5,12,2022,337,0,1,0,14457.92,13949.15,14891.51,13103.371666666668,12619.307321428574,1415.1816669638692
2022-12-03 11:00:00,13959.92,28.0,71.0,1.3,13.8,18.7,284.0,95.0,1,11,5,12,2022,337,0,1,0,14626.73,14051.19,14910.72,13093.928333333331,12615.377380952381,1406.479358041771
2022-12-03 12:00:00,13838.45,26.5,77.0,1.9,13.0,20.2,97.0,100.0,1,12,5,12,2022,337,0,1,0,14460.14,13891.7,14665.99,13066.144583333333,12609.717857142858,1381.2434596470316
2022-12-03 13:00:00,13475.07,25.7,81.0,0.0,8.7,16.3,6.0,72.0,1,13,5,12,2022,337,0,1,0,14194.42,13388.57,14173.91,13040.240833333331,12604.792023809525,1359.6242881510323
2022-12-03 14:00:00,13420.86,25.1,83.0,0.0,8.0,16.2,0.0,99.0,1,14,5,12,2022,337,0,1,0,13810.38,13299.27,13999.13,13010.267916666666,12600.63226190476,1340.8738965966274
2022-12-03 15:00:00,13173.9,24.6,87.0,0.0,7.6,16.2,0.0,100.0,1,15,5,12,2022,337,0,1,0,13645.69,13145.4,13676.38,12994.037916666666,12597.190178571427,1333.1031003966896
2022-12-03 16:00:00,13217.33,24.2,89.0,0.0,7.7,16.6,0.0,100.0,1,16,5,12,2022,337,0,1,0,13959.88,13426.2,13862.84,12974.38,12594.199226190478,1326.5383961307666
2022-12-03 17:00:00,13569.24,23.9,91.0,0.0,6.2,15.1,0.0,86.0,1,17,5,12,2022,337,0,1,0,14372.5,13953.55,14164.25,12943.440416666666,12590.356904761904,1311.1235630144147
2022-12-03 18:00:00,14144.03,23.5,92.0,0.0,7.2,16.1,0.0,73.0,1,18,5,12,2022,337,0,1,0,14884.19,14450.67,14453.11,12909.97125,12586.815178571429,1283.0087655208004
2022-12-03 19:00:00,13656.76,23.2,94.0,0.0,6.8,15.5,0.0,94.0,1,19,5,12,2022,337,0,1,0,14349.86,14005.76,13910.52,12879.131249999999,12584.975416666664,1241.722140669681
2022-12-03 20:00:00,13070.2,23.4,93.0,0.0,7.9,16.6,0.0,98.0,1,20,5,12,2022,337,0,1,0,13694.4,13286.14,13262.0,12850.252083333333,12583.46494047619,1213.775037941852
2022-12-03 21:00:00,12588.78,23.1,94.0,0.2,9.4,18.5,0.0,100.0,1,21,5,12,2022,337,0,1,0,13056.37,12730.67,12694.85,12824.24375,12582.323273809525,1201.5262642006949
2022-12-03 22:00:00,12047.28,23.2,95.0,0.0,11.3,20.3,0.0,100.0,1,22,5,12,2022,337,0,1,0,12348.88,11977.19,12071.7,12804.760833333334,12581.691904761907,1201.3896650309775
